ocel:eid,ocel:type:A,ocel:activity,ocel:timestamp,ocel:type:O
27131,[],Send,2023-01-03 16:00:00+00:00,['Offer_1472336607']
27132,[],Call,2023-01-03 16:00:00+00:00,['Offer_1472336607']
27133,['Application_609139308'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2137016886']
27134,[],Send,2023-01-03 16:00:00+00:00,['Offer_2137016886']
27135,['Application_609139308'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1472336607', 'Offer_2137016886']"
27136,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2137016886']
27137,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1472336607']
27138,['Application_177985707'],Create application,2023-01-03 16:00:00+00:00,[]
27139,['Application_177985707'],Submit,2023-01-03 16:00:00+00:00,[]
27140,['Application_177985707'],Complete,2023-01-03 16:00:00+00:00,[]
27141,['Application_177985707'],Accept,2023-01-03 16:00:00+00:00,[]
27142,['Application_177985707'],Create offer,2023-01-03 16:00:00+00:00,['Offer_761551744']
27143,['Application_177985707'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1027276681']
27144,[],Send,2023-01-03 16:00:00+00:00,['Offer_1027276681']
27145,[],Send,2023-01-03 16:00:00+00:00,['Offer_761551744']
27146,[],Call,2023-01-03 16:00:00+00:00,['Offer_761551744']
27147,['Application_177985707'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_761551744', 'Offer_1027276681']"
27148,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1027276681']
27149,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_761551744']
27150,['Application_1275483894'],Create application,2023-01-03 16:00:00+00:00,[]
27151,['Application_1275483894'],Submit,2023-01-03 16:00:00+00:00,[]
27152,['Application_1275483894'],Complete,2023-01-03 16:00:00+00:00,[]
27153,['Application_1275483894'],Accept,2023-01-03 16:00:00+00:00,[]
27154,['Application_1275483894'],Create offer,2023-01-03 16:00:00+00:00,['Offer_778695978']
27155,[],Send,2023-01-03 16:00:00+00:00,['Offer_778695978']
27156,[],Call,2023-01-03 16:00:00+00:00,['Offer_778695978']
27157,['Application_1275483894'],Create offer,2023-01-03 16:00:00+00:00,['Offer_311385668']
27158,[],Send,2023-01-03 16:00:00+00:00,['Offer_311385668']
27159,['Application_1275483894'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_778695978', 'Offer_311385668']"
27160,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_311385668']
27161,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_778695978']
27162,['Application_1791210166'],Create application,2023-01-03 16:00:00+00:00,[]
27163,['Application_1791210166'],Submit,2023-01-03 16:00:00+00:00,[]
27164,['Application_1791210166'],Complete,2023-01-03 16:00:00+00:00,[]
27165,['Application_1791210166'],Accept,2023-01-03 16:00:00+00:00,[]
27166,['Application_1791210166'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1847941943']
27167,['Application_1791210166'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1531915536']
27168,[],Send,2023-01-03 16:00:00+00:00,['Offer_1531915536']
27169,[],Send,2023-01-03 16:00:00+00:00,['Offer_1847941943']
27170,[],Call,2023-01-03 16:00:00+00:00,['Offer_1847941943']
27171,['Application_1791210166'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1847941943', 'Offer_1531915536']"
27172,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1531915536']
27173,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1847941943']
27186,['Application_1550854529'],Create application,2023-01-03 16:00:00+00:00,[]
27187,['Application_1550854529'],Submit,2023-01-03 16:00:00+00:00,[]
27188,['Application_1550854529'],Complete,2023-01-03 16:00:00+00:00,[]
27189,['Application_1550854529'],Accept,2023-01-03 16:00:00+00:00,[]
27190,['Application_1550854529'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1494984158']
27191,['Application_1550854529'],Create offer,2023-01-03 16:00:00+00:00,['Offer_709240985']
27192,[],Send,2023-01-03 16:00:00+00:00,['Offer_709240985']
27193,[],Send,2023-01-03 16:00:00+00:00,['Offer_1494984158']
27194,[],Call,2023-01-03 16:00:00+00:00,['Offer_1494984158']
27195,['Application_1550854529'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_709240985', 'Offer_1494984158']"
27196,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_709240985']
27197,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1494984158']
27198,['Application_1503602511'],Create application,2023-01-03 16:00:00+00:00,[]
27199,['Application_1503602511'],Submit,2023-01-03 16:00:00+00:00,[]
27200,['Application_1503602511'],Complete,2023-01-03 16:00:00+00:00,[]
27201,['Application_1503602511'],Accept,2023-01-03 16:00:00+00:00,[]
27202,['Application_1503602511'],Create offer,2023-01-03 16:00:00+00:00,['Offer_721821886']
27203,['Application_1503602511'],Create offer,2023-01-03 16:00:00+00:00,['Offer_209298976']
27204,[],Send,2023-01-03 16:00:00+00:00,['Offer_209298976']
27205,[],Send,2023-01-03 16:00:00+00:00,['Offer_721821886']
27206,[],Call,2023-01-03 16:00:00+00:00,['Offer_721821886']
27207,['Application_1503602511'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_209298976', 'Offer_721821886']"
27208,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_209298976']
27209,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_721821886']
27228,['Application_1397321296'],Create application,2023-01-03 16:00:00+00:00,[]
27229,['Application_1397321296'],Submit,2023-01-03 16:00:00+00:00,[]
27230,['Application_1397321296'],Complete,2023-01-03 16:00:00+00:00,[]
27231,['Application_1397321296'],Accept,2023-01-03 16:00:00+00:00,[]
27232,['Application_1397321296'],Create offer,2023-01-03 16:00:00+00:00,['Offer_449747223']
27233,['Application_1397321296'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1279244564']
27234,[],Send,2023-01-03 16:00:00+00:00,['Offer_1279244564']
27235,[],Send,2023-01-03 16:00:00+00:00,['Offer_449747223']
27236,[],Call,2023-01-03 16:00:00+00:00,['Offer_449747223']
27237,['Application_1397321296'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_449747223', 'Offer_1279244564']"
27238,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1279244564']
27239,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_449747223']
27261,['Application_694226567'],Create application,2023-01-03 16:00:00+00:00,[]
27262,['Application_694226567'],Submit,2023-01-03 16:00:00+00:00,[]
27263,['Application_694226567'],Complete,2023-01-03 16:00:00+00:00,[]
27264,['Application_694226567'],Accept,2023-01-03 16:00:00+00:00,[]
27265,['Application_694226567'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1363344747']
27266,['Application_694226567'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1409393933']
27267,[],Send,2023-01-03 16:00:00+00:00,['Offer_1409393933']
27268,[],Send,2023-01-03 16:00:00+00:00,['Offer_1363344747']
27269,[],Call,2023-01-03 16:00:00+00:00,['Offer_1363344747']
27270,['Application_694226567'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1363344747', 'Offer_1409393933']"
27271,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1409393933']
27272,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1363344747']
27273,['Application_1515604872'],Create application,2023-01-03 16:00:00+00:00,[]
27274,['Application_1515604872'],Submit,2023-01-03 16:00:00+00:00,[]
27275,['Application_1515604872'],Complete,2023-01-03 16:00:00+00:00,[]
27276,['Application_1515604872'],Accept,2023-01-03 16:00:00+00:00,[]
27277,['Application_1515604872'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1365527958']
27278,['Application_1515604872'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1555448398']
27279,[],Send,2023-01-03 16:00:00+00:00,['Offer_1555448398']
27280,[],Send,2023-01-03 16:00:00+00:00,['Offer_1365527958']
27281,[],Call,2023-01-03 16:00:00+00:00,['Offer_1365527958']
27282,['Application_1515604872'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1555448398', 'Offer_1365527958']"
27283,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1555448398']
27284,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1365527958']
27285,['Application_890963278'],Create application,2023-01-03 16:00:00+00:00,[]
27286,['Application_890963278'],Complete,2023-01-03 16:00:00+00:00,[]
27287,['Application_890963278'],Accept,2023-01-03 16:00:00+00:00,[]
27288,['Application_890963278'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2000470608']
27289,['Application_890963278'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2113096907']
27290,[],Send,2023-01-03 16:00:00+00:00,['Offer_2113096907']
27291,[],Send,2023-01-03 16:00:00+00:00,['Offer_2000470608']
27292,[],Call,2023-01-03 16:00:00+00:00,['Offer_2000470608']
27293,['Application_890963278'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2000470608', 'Offer_2113096907']"
27294,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2113096907']
27295,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2000470608']
27296,['Application_2089315207'],Create application,2023-01-03 16:00:00+00:00,[]
27297,['Application_2089315207'],Submit,2023-01-03 16:00:00+00:00,[]
27298,['Application_2089315207'],Complete,2023-01-03 16:00:00+00:00,[]
27299,['Application_2089315207'],Accept,2023-01-03 16:00:00+00:00,[]
27300,['Application_2089315207'],Create offer,2023-01-03 16:00:00+00:00,['Offer_105899314']
27301,[],Send,2023-01-03 16:00:00+00:00,['Offer_105899314']
27302,[],Call,2023-01-03 16:00:00+00:00,['Offer_105899314']
27303,['Application_2089315207'],Create offer,2023-01-03 16:00:00+00:00,['Offer_794985185']
27304,[],Send,2023-01-03 16:00:00+00:00,['Offer_794985185']
27305,['Application_2089315207'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_105899314', 'Offer_794985185']"
27306,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_794985185']
27307,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_105899314']
27325,['Application_2084774321'],Create application,2023-01-03 16:00:00+00:00,[]
27326,['Application_2084774321'],Submit,2023-01-03 16:00:00+00:00,[]
27327,['Application_2084774321'],Complete,2023-01-03 16:00:00+00:00,[]
27328,['Application_2084774321'],Accept,2023-01-03 16:00:00+00:00,[]
27329,['Application_2084774321'],Create offer,2023-01-03 16:00:00+00:00,['Offer_790289434']
27330,['Application_2084774321'],Create offer,2023-01-03 16:00:00+00:00,['Offer_140983836']
27331,[],Send,2023-01-03 16:00:00+00:00,['Offer_140983836']
27332,[],Send,2023-01-03 16:00:00+00:00,['Offer_790289434']
27333,[],Call,2023-01-03 16:00:00+00:00,['Offer_790289434']
27334,['Application_2084774321'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_790289434', 'Offer_140983836']"
27335,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_140983836']
27336,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_790289434']
27337,['Application_28930757'],Create application,2023-01-03 16:00:00+00:00,[]
27338,['Application_28930757'],Submit,2023-01-03 16:00:00+00:00,[]
27339,['Application_28930757'],Complete,2023-01-03 16:00:00+00:00,[]
27340,['Application_28930757'],Accept,2023-01-03 16:00:00+00:00,[]
27341,['Application_28930757'],Create offer,2023-01-03 16:00:00+00:00,['Offer_706692213']
27342,['Application_28930757'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1986936737']
27343,[],Send,2023-01-03 16:00:00+00:00,['Offer_1986936737']
27344,[],Send,2023-01-03 16:00:00+00:00,['Offer_706692213']
27345,[],Call,2023-01-03 16:00:00+00:00,['Offer_706692213']
27346,['Application_28930757'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_706692213', 'Offer_1986936737']"
27347,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1986936737']
27348,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_706692213']
27363,['Application_156768160'],Create application,2023-01-03 16:00:00+00:00,[]
27364,['Application_156768160'],Complete,2023-01-03 16:00:00+00:00,[]
27365,['Application_156768160'],Accept,2023-01-03 16:00:00+00:00,[]
27366,['Application_156768160'],Create offer,2023-01-03 16:00:00+00:00,['Offer_248719427']
27367,['Application_156768160'],Create offer,2023-01-03 16:00:00+00:00,['Offer_741347036']
27368,[],Send,2023-01-03 16:00:00+00:00,['Offer_741347036']
27369,[],Send,2023-01-03 16:00:00+00:00,['Offer_248719427']
27370,[],Call,2023-01-03 16:00:00+00:00,['Offer_248719427']
27371,['Application_156768160'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_741347036', 'Offer_248719427']"
27372,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_741347036']
27373,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_248719427']
27374,['Application_776250710'],Create application,2023-01-03 16:00:00+00:00,[]
27375,['Application_776250710'],Submit,2023-01-03 16:00:00+00:00,[]
27376,['Application_776250710'],Complete,2023-01-03 16:00:00+00:00,[]
27377,['Application_776250710'],Accept,2023-01-03 16:00:00+00:00,[]
27378,['Application_776250710'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2040936033']
27379,[],Send,2023-01-03 16:00:00+00:00,['Offer_2040936033']
27380,[],Call,2023-01-03 16:00:00+00:00,['Offer_2040936033']
27381,['Application_776250710'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2068312627']
27382,[],Send,2023-01-03 16:00:00+00:00,['Offer_2068312627']
27383,['Application_776250710'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2040936033', 'Offer_2068312627']"
27384,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2068312627']
27385,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2040936033']
27416,['Application_1859431929'],Create application,2023-01-03 16:00:00+00:00,[]
27417,['Application_1859431929'],Submit,2023-01-03 16:00:00+00:00,[]
27418,['Application_1859431929'],Complete,2023-01-03 16:00:00+00:00,[]
27419,['Application_1859431929'],Accept,2023-01-03 16:00:00+00:00,[]
27420,['Application_1859431929'],Create offer,2023-01-03 16:00:00+00:00,['Offer_573974026']
27421,[],Send,2023-01-03 16:00:00+00:00,['Offer_573974026']
27422,[],Call,2023-01-03 16:00:00+00:00,['Offer_573974026']
27423,['Application_1859431929'],Create offer,2023-01-03 16:00:00+00:00,['Offer_629158588']
27424,[],Send,2023-01-03 16:00:00+00:00,['Offer_629158588']
27425,['Application_1859431929'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_629158588', 'Offer_573974026']"
27426,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_629158588']
27427,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_573974026']
27428,['Application_177572366'],Create application,2023-01-03 16:00:00+00:00,[]
27429,['Application_177572366'],Submit,2023-01-03 16:00:00+00:00,[]
27430,['Application_177572366'],Complete,2023-01-03 16:00:00+00:00,[]
27431,['Application_177572366'],Accept,2023-01-03 16:00:00+00:00,[]
27432,['Application_177572366'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1768303730']
27433,['Application_177572366'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1182906707']
27434,[],Send,2023-01-03 16:00:00+00:00,['Offer_1182906707']
27435,[],Send,2023-01-03 16:00:00+00:00,['Offer_1768303730']
27436,[],Call,2023-01-03 16:00:00+00:00,['Offer_1768303730']
27437,['Application_177572366'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1768303730', 'Offer_1182906707']"
27438,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1182906707']
27439,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1768303730']
27440,['Application_1133826059'],Create application,2023-01-03 16:00:00+00:00,[]
27441,['Application_1133826059'],Complete,2023-01-03 16:00:00+00:00,[]
27442,['Application_1133826059'],Accept,2023-01-03 16:00:00+00:00,[]
27443,['Application_1133826059'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1896675124']
27444,[],Send,2023-01-03 16:00:00+00:00,['Offer_1896675124']
27445,[],Call,2023-01-03 16:00:00+00:00,['Offer_1896675124']
27446,['Application_1133826059'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1726747429']
27447,[],Send,2023-01-03 16:00:00+00:00,['Offer_1726747429']
27448,['Application_1133826059'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1896675124', 'Offer_1726747429']"
27449,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1726747429']
27450,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1896675124']
27518,['Application_946739824'],Create application,2023-01-03 16:00:00+00:00,[]
27519,['Application_946739824'],Submit,2023-01-03 16:00:00+00:00,[]
27520,['Application_946739824'],Complete,2023-01-03 16:00:00+00:00,[]
27521,['Application_946739824'],Accept,2023-01-03 16:00:00+00:00,[]
27522,['Application_946739824'],Create offer,2023-01-03 16:00:00+00:00,['Offer_913727769']
27523,['Application_946739824'],Create offer,2023-01-03 16:00:00+00:00,['Offer_413078527']
27524,[],Send,2023-01-03 16:00:00+00:00,['Offer_413078527']
27525,[],Send,2023-01-03 16:00:00+00:00,['Offer_913727769']
27526,[],Call,2023-01-03 16:00:00+00:00,['Offer_913727769']
27527,['Application_946739824'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_913727769', 'Offer_413078527']"
27528,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_413078527']
27529,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_913727769']
27530,['Application_130463013'],Create application,2023-01-03 16:00:00+00:00,[]
27531,['Application_130463013'],Submit,2023-01-03 16:00:00+00:00,[]
27532,['Application_130463013'],Complete,2023-01-03 16:00:00+00:00,[]
27533,['Application_130463013'],Accept,2023-01-03 16:00:00+00:00,[]
27534,['Application_130463013'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1029989937']
27535,['Application_130463013'],Create offer,2023-01-03 16:00:00+00:00,['Offer_90459318']
27536,[],Send,2023-01-03 16:00:00+00:00,['Offer_90459318']
27537,[],Send,2023-01-03 16:00:00+00:00,['Offer_1029989937']
27538,[],Call,2023-01-03 16:00:00+00:00,['Offer_1029989937']
27539,['Application_130463013'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1029989937', 'Offer_90459318']"
27540,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_90459318']
27541,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1029989937']
27542,['Application_1819504615'],Create application,2023-01-03 16:00:00+00:00,[]
27543,['Application_1819504615'],Submit,2023-01-03 16:00:00+00:00,[]
27544,['Application_1819504615'],Complete,2023-01-03 16:00:00+00:00,[]
27545,['Application_1819504615'],Accept,2023-01-03 16:00:00+00:00,[]
27546,['Application_1819504615'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1675907865']
27547,['Application_1819504615'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1816574945']
27548,[],Send,2023-01-03 16:00:00+00:00,['Offer_1816574945']
27549,[],Send,2023-01-03 16:00:00+00:00,['Offer_1675907865']
27550,[],Call,2023-01-03 16:00:00+00:00,['Offer_1675907865']
27551,['Application_1819504615'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1816574945', 'Offer_1675907865']"
27552,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1816574945']
27553,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1675907865']
27554,['Application_1925108895'],Create application,2023-01-03 16:00:00+00:00,[]
