event_id,A,event_activity,event_timestamp,O,event_CaseID,event_variant
25481,[],Call,42633.59839,['Offer_2107220509'],Application_69496645,[1]
25482,['Application_69496645'],Cancel application,42664.33358,"['Offer_2082474438', 'Offer_2107220509']",Application_69496645,[1]
25483,[],Cancel offer,42664.33358,['Offer_2082474438'],Application_69496645,[1]
25484,[],Cancel offer,42664.33358,['Offer_2107220509'],Application_69496645,[1]
25485,['Application_1402548352'],Create application,42633.69802,[],Application_1402548352,[1]
25486,['Application_1402548352'],Complete,42633.69802,[],Application_1402548352,[1]
25487,['Application_1402548352'],Accept,42633.69962,[],Application_1402548352,[1]
25488,['Application_1402548352'],Create offer,42633.70048,['Offer_1500349055'],Application_1402548352,[1]
25489,[],Send,42633.70058,['Offer_1500349055'],Application_1402548352,[1]
25490,[],Call,42633.70058,['Offer_1500349055'],Application_1402548352,[1]
25491,['Application_1402548352'],Create offer,42633.70552,['Offer_124910479'],Application_1402548352,[1]
25492,[],Send,42633.70562,['Offer_124910479'],Application_1402548352,[1]
25493,['Application_1402548352'],Cancel application,42664.3335,"['Offer_1500349055', 'Offer_124910479']",Application_1402548352,[1]
25494,[],Cancel offer,42664.3335,['Offer_124910479'],Application_1402548352,[1]
25495,[],Cancel offer,42664.3335,['Offer_1500349055'],Application_1402548352,[1]
25496,['Application_1513278605'],Create application,42633.70323,[],Application_1513278605,[0]
25497,['Application_1513278605'],Submit,42633.70323,[],Application_1513278605,[0]
25498,['Application_1513278605'],Complete,42634.60041,[],Application_1513278605,[0]
25499,['Application_1513278605'],Accept,42634.60376,[],Application_1513278605,[0]
25500,['Application_1513278605'],Create offer,42634.60537,['Offer_314171127'],Application_1513278605,[0]
25501,['Application_1513278605'],Create offer,42634.60617,['Offer_549551506'],Application_1513278605,[0]
25502,[],Send,42634.60777,['Offer_549551506'],Application_1513278605,[0]
25503,[],Send,42634.60777,['Offer_314171127'],Application_1513278605,[0]
25504,[],Call,42634.60777,['Offer_314171127'],Application_1513278605,[0]
25505,['Application_1513278605'],Cancel application,42665.33354,"['Offer_549551506', 'Offer_314171127']",Application_1513278605,[0]
25506,[],Cancel offer,42665.33354,['Offer_549551506'],Application_1513278605,[0]
25507,[],Cancel offer,42665.33354,['Offer_314171127'],Application_1513278605,[0]
25508,['Application_1566042151'],Create application,42633.72114,[],Application_1566042151,[2]
25509,['Application_1566042151'],Submit,42633.72114,[],Application_1566042151,[2]
25510,['Application_1566042151'],Handle leads,42633.72879,[],Application_1566042151,[2]
25511,['Application_1566042151'],Complete,42633.72914,[],Application_1566042151,[2]
25512,['Application_1566042151'],Accept,42635.50244,[],Application_1566042151,[2]
25513,['Application_1566042151'],Create offer,42635.50742,['Offer_1752163314'],Application_1566042151,[2]
25514,[],Send,42635.50753,['Offer_1752163314'],Application_1566042151,[2]
25515,[],Call,42635.50753,['Offer_1752163314'],Application_1566042151,[2]
25516,['Application_1566042151'],Create offer,42635.50792,['Offer_1848885012'],Application_1566042151,[2]
25517,[],Send,42635.50803,['Offer_1848885012'],Application_1566042151,[2]
25518,['Application_1566042151'],Cancel application,42666.33356,"['Offer_1848885012', 'Offer_1752163314']",Application_1566042151,[2]
25519,[],Cancel offer,42666.33356,['Offer_1848885012'],Application_1566042151,[2]
25520,[],Cancel offer,42666.33356,['Offer_1752163314'],Application_1566042151,[2]
25534,['Application_1887761094'],Create application,42633.75579,[],Application_1887761094,[1]
25535,['Application_1887761094'],Complete,42633.75579,[],Application_1887761094,[1]
25536,['Application_1887761094'],Accept,42633.75692,[],Application_1887761094,[1]
25537,['Application_1887761094'],Create offer,42633.76035,['Offer_1487426560'],Application_1887761094,[1]
25538,['Application_1887761094'],Create offer,42633.7607,['Offer_1323207180'],Application_1887761094,[1]
25539,[],Send,42633.76119,['Offer_1323207180'],Application_1887761094,[1]
25540,[],Send,42633.76119,['Offer_1487426560'],Application_1887761094,[1]
25541,[],Call,42633.76119,['Offer_1487426560'],Application_1887761094,[1]
25542,['Application_1887761094'],Cancel application,42664.33385,"['Offer_1487426560', 'Offer_1323207180']",Application_1887761094,[1]
25543,[],Cancel offer,42664.33385,['Offer_1323207180'],Application_1887761094,[1]
25544,[],Cancel offer,42664.33385,['Offer_1487426560'],Application_1887761094,[1]
25559,['Application_1580686522'],Create application,42633.90505,[],Application_1580686522,[0]
25560,['Application_1580686522'],Submit,42633.90505,[],Application_1580686522,[0]
25561,['Application_1580686522'],Complete,42634.58159,[],Application_1580686522,[0]
25562,['Application_1580686522'],Accept,42635.47019,[],Application_1580686522,[0]
25563,['Application_1580686522'],Create offer,42635.47897,['Offer_1814531315'],Application_1580686522,[0]
25564,['Application_1580686522'],Create offer,42635.47921,['Offer_1848918223'],Application_1580686522,[0]
25565,[],Send,42635.47984,['Offer_1848918223'],Application_1580686522,[0]
25566,[],Send,42635.47984,['Offer_1814531315'],Application_1580686522,[0]
25567,[],Call,42635.47984,['Offer_1814531315'],Application_1580686522,[0]
25568,['Application_1580686522'],Cancel application,42639.72632,"['Offer_1814531315', 'Offer_1848918223']",Application_1580686522,[0]
25569,[],Cancel offer,42639.72632,['Offer_1848918223'],Application_1580686522,[0]
25570,[],Cancel offer,42639.72632,['Offer_1814531315'],Application_1580686522,[0]
25571,['Application_1126819506'],Create application,42633.90785,[],Application_1126819506,[0]
25572,['Application_1126819506'],Submit,42633.90785,[],Application_1126819506,[0]
25573,['Application_1126819506'],Complete,42634.66131,[],Application_1126819506,[0]
25574,['Application_1126819506'],Accept,42636.50961,[],Application_1126819506,[0]
25575,['Application_1126819506'],Create offer,42636.5146,['Offer_806415799'],Application_1126819506,[0]
25576,[],Send,42636.51476,['Offer_806415799'],Application_1126819506,[0]
25577,[],Call,42636.51476,['Offer_806415799'],Application_1126819506,[0]
25578,['Application_1126819506'],Create offer,42636.51546,['Offer_947740003'],Application_1126819506,[0]
25579,[],Send,42636.51557,['Offer_947740003'],Application_1126819506,[0]
25580,['Application_1126819506'],Cancel application,42667.33363,"['Offer_806415799', 'Offer_947740003']",Application_1126819506,[0]
25581,[],Cancel offer,42667.33363,['Offer_947740003'],Application_1126819506,[0]
25582,[],Cancel offer,42667.33363,['Offer_806415799'],Application_1126819506,[0]
25618,['Application_473146964'],Create application,42634.43899,[],Application_473146964,[0]
25619,['Application_473146964'],Submit,42634.43899,[],Application_473146964,[0]
25620,['Application_473146964'],Complete,42635.4184,[],Application_473146964,[0]
25621,['Application_473146964'],Accept,42639.69,[],Application_473146964,[0]
25622,['Application_473146964'],Create offer,42639.69093,['Offer_1687286827'],Application_473146964,[0]
25623,['Application_473146964'],Create offer,42639.69107,['Offer_971185404'],Application_473146964,[0]
25624,[],Send,42639.69124,['Offer_971185404'],Application_473146964,[0]
25625,[],Send,42639.69124,['Offer_1687286827'],Application_473146964,[0]
25626,[],Call,42639.69124,['Offer_1687286827'],Application_473146964,[0]
25627,['Application_473146964'],Cancel application,42650.49654,"['Offer_971185404', 'Offer_1687286827']",Application_473146964,[0]
25628,[],Cancel offer,42650.49654,['Offer_971185404'],Application_473146964,[0]
25629,[],Cancel offer,42650.49654,['Offer_1687286827'],Application_473146964,[0]
25630,['Application_1073216299'],Create application,42634.51308,[],Application_1073216299,[2]
25631,['Application_1073216299'],Submit,42634.51308,[],Application_1073216299,[2]
25632,['Application_1073216299'],Handle leads,42634.52954,[],Application_1073216299,[2]
25633,['Application_1073216299'],Complete,42634.53715,[],Application_1073216299,[2]
25634,['Application_1073216299'],Accept,42635.6612,[],Application_1073216299,[2]
25635,['Application_1073216299'],Create offer,42635.66312,['Offer_1202005396'],Application_1073216299,[2]
25636,['Application_1073216299'],Create offer,42635.66346,['Offer_1383564900'],Application_1073216299,[2]
25637,[],Send,42635.66819,['Offer_1383564900'],Application_1073216299,[2]
25638,[],Send,42635.66819,['Offer_1202005396'],Application_1073216299,[2]
25639,[],Call,42635.66819,['Offer_1202005396'],Application_1073216299,[2]
25640,['Application_1073216299'],Cancel application,42666.33377,"['Offer_1202005396', 'Offer_1383564900']",Application_1073216299,[2]
25641,[],Cancel offer,42666.33377,['Offer_1383564900'],Application_1073216299,[2]
25642,[],Cancel offer,42666.33377,['Offer_1202005396'],Application_1073216299,[2]
25668,['Application_1007501706'],Create application,42634.61999,[],Application_1007501706,[4]
25669,['Application_1007501706'],Submit,42634.61999,[],Application_1007501706,[4]
25670,['Application_1007501706'],Accept,42635.57477,[],Application_1007501706,[4]
25671,['Application_1007501706'],Create offer,42635.57735,['Offer_1135015813'],Application_1007501706,[4]
25672,['Application_1007501706'],Create offer,42635.57767,['Offer_1114403115'],Application_1007501706,[4]
25673,[],Send,42635.57821,['Offer_1114403115'],Application_1007501706,[4]
25674,[],Send,42635.57821,['Offer_1135015813'],Application_1007501706,[4]
25675,[],Call,42635.57821,['Offer_1135015813'],Application_1007501706,[4]
25676,['Application_1007501706'],Cancel application,42666.33358,"['Offer_1114403115', 'Offer_1135015813']",Application_1007501706,[4]
25677,[],Cancel offer,42666.33358,['Offer_1114403115'],Application_1007501706,[4]
25678,[],Cancel offer,42666.33358,['Offer_1135015813'],Application_1007501706,[4]
25691,['Application_1227857757'],Create application,42635.01218,[],Application_1227857757,[0]
25692,['Application_1227857757'],Submit,42635.01218,[],Application_1227857757,[0]
25693,['Application_1227857757'],Complete,42635.42237,[],Application_1227857757,[0]
25694,['Application_1227857757'],Accept,42635.42854,[],Application_1227857757,[0]
25695,['Application_1227857757'],Create offer,42635.42994,['Offer_1508477281'],Application_1227857757,[0]
25696,['Application_1227857757'],Create offer,42635.4305,['Offer_1884545228'],Application_1227857757,[0]
25697,[],Send,42635.43205,['Offer_1884545228'],Application_1227857757,[0]
25698,[],Send,42635.43205,['Offer_1508477281'],Application_1227857757,[0]
25699,[],Call,42635.43205,['Offer_1508477281'],Application_1227857757,[0]
25700,['Application_1227857757'],Cancel application,42666.33353,"['Offer_1508477281', 'Offer_1884545228']",Application_1227857757,[0]
25701,[],Cancel offer,42666.33354,['Offer_1884545228'],Application_1227857757,[0]
25702,[],Cancel offer,42666.33354,['Offer_1508477281'],Application_1227857757,[0]
25703,['Application_1152402914'],Create application,42635.37625,[],Application_1152402914,[0]
25704,['Application_1152402914'],Submit,42635.37625,[],Application_1152402914,[0]
25705,['Application_1152402914'],Complete,42635.5215,[],Application_1152402914,[0]
25706,['Application_1152402914'],Accept,42635.52913,[],Application_1152402914,[0]
25707,['Application_1152402914'],Create offer,42635.53157,['Offer_1760473752'],Application_1152402914,[0]
25708,['Application_1152402914'],Create offer,42635.53221,['Offer_1835518365'],Application_1152402914,[0]
25709,[],Send,42635.53333,['Offer_1835518365'],Application_1152402914,[0]
25710,[],Send,42635.53333,['Offer_1760473752'],Application_1152402914,[0]
25711,[],Call,42635.53333,['Offer_1760473752'],Application_1152402914,[0]
25712,['Application_1152402914'],Cancel application,42666.33352,"['Offer_1760473752', 'Offer_1835518365']",Application_1152402914,[0]
25713,[],Cancel offer,42666.33352,['Offer_1835518365'],Application_1152402914,[0]
25714,[],Cancel offer,42666.33352,['Offer_1760473752'],Application_1152402914,[0]
25715,['Application_575864845'],Create application,42635.47367,[],Application_575864845,[1]
25716,['Application_575864845'],Complete,42635.47367,[],Application_575864845,[1]
25717,['Application_575864845'],Accept,42635.47708,[],Application_575864845,[1]
25718,['Application_575864845'],Create offer,42635.48048,['Offer_921177355'],Application_575864845,[1]
25719,['Application_575864845'],Create offer,42635.48082,['Offer_1244902037'],Application_575864845,[1]
25720,[],Send,42635.48145,['Offer_1244902037'],Application_575864845,[1]
25721,[],Send,42635.48145,['Offer_921177355'],Application_575864845,[1]
25722,[],Call,42635.48145,['Offer_921177355'],Application_575864845,[1]
25723,['Application_575864845'],Cancel application,42666.33365,"['Offer_921177355', 'Offer_1244902037']",Application_575864845,[1]
25724,[],Cancel offer,42666.33365,['Offer_1244902037'],Application_575864845,[1]
25725,[],Cancel offer,42666.33365,['Offer_921177355'],Application_575864845,[1]
25726,['Application_1826921669'],Create application,42635.55857,[],Application_1826921669,[3]
25727,['Application_1826921669'],Submit,42635.55857,[],Application_1826921669,[3]
25728,['Application_1826921669'],Complete,42635.77668,[],Application_1826921669,[3]
25729,['Application_1826921669'],Accept,42635.80002,[],Application_1826921669,[3]
25730,['Application_1826921669'],Create offer,42635.80186,['Offer_9425285'],Application_1826921669,[3]
25731,[],Send,42635.80197,['Offer_9425285'],Application_1826921669,[3]
25732,[],Call,42635.80197,['Offer_9425285'],Application_1826921669,[3]
25733,['Application_1826921669'],Create offer,42636.47329,['Offer_1003089958'],Application_1826921669,[3]
25734,['Application_1826921669'],Create offer,42636.47396,['Offer_995488426'],Application_1826921669,[3]
25735,[],Send,42636.47411,['Offer_995488426'],Application_1826921669,[3]
25736,[],Send,42636.47411,['Offer_1003089958'],Application_1826921669,[3]
25737,['Application_1826921669'],Cancel application,42667.33359,"['Offer_1003089958', 'Offer_9425285', 'Offer_995488426']",Application_1826921669,[3]
25738,[],Cancel offer,42667.33359,['Offer_995488426'],Application_1826921669,[3]
25739,[],Cancel offer,42667.33359,['Offer_1003089958'],Application_1826921669,[3]
25740,[],Cancel offer,42667.33359,['Offer_9425285'],Application_1826921669,[3]
